year,month,country,iso3c,sex,category,value
2022,1,libia,LBY,m,temporary,1
2022,1,litwa,LTU,m,temporary,14
2022,1,łotwa,LVA,m,temporary,3
2022,1,maroko,MAR,m,temporary,2
2022,1,mołdawia,MDA,m,temporary,17
2022,1,mongolia,MNG,m,temporary,1
2022,1,niemcy,DEU,m,temporary,13
2022,1,nigeria,NGA,m,temporary,17
2022,1,norwegia,NOR,m,temporary,1
2022,1,pakistan,PAK,m,temporary,1
2022,1,palestyna,PSE,m,temporary,1
2022,1,panama,PAN,m,temporary,1
2022,1,polinezja francuska,PYF,m,temporary,1
2022,1,portugalia,PRT,m,temporary,2
2022,1,rosja,RUS,m,temporary,30
2022,1,rumunia,ROU,m,temporary,22
2022,1,słowacja,SVK,m,temporary,6
2022,1,słowenia,SVN,m,temporary,1
2022,1,somalia,SOM,m,temporary,2
2022,1,sri lanka,LKA,m,temporary,2
2022,1,stany zjednoczone ameryki,USA,m,temporary,3
2022,1,syria,SYR,m,temporary,17
2022,1,szwajcaria,CHE,m,temporary,1
2022,1,szwecja,SWE,m,temporary,2
2022,1,tadżykistan,TJK,m,temporary,4
2022,1,tajwan,TWN,m,temporary,1
2022,1,tunezja,TUN,m,temporary,2
2022,1,turcja,TUR,m,temporary,7
2022,1,turkmenistan,TKM,m,temporary,1
2022,1,ukraina,UKR,m,temporary,369
2022,1,uzbekistan,UZB,m,temporary,6
2022,1,węgry,HUN,m,temporary,1
2022,1,wielka brytania,GBR,m,temporary,2
2022,1,wietnam,VNM,m,temporary,13
2022,1,włochy,ITA,m,temporary,7
2022,1,zimbabwe,ZWE,m,temporary,2
2022,1,bezpaństwowiec,,m,temporary,1
2022,1,nieustalone,,m,temporary,4
2022,1,afganistan,AFG,m,convicted,1
2022,1,armenia,ARM,m,convicted,18
2022,1,austria,AUT,m,convicted,1
2022,1,azerbejdżan,AZE,m,convicted,7
2022,1,bangladesz,BGD,m,convicted,1
2022,1,belgia,BEL,m,convicted,3
2022,1,białoruś,BLR,m,convicted,35
2022,1,bułgaria,BGR,m,convicted,38
2022,1,chiny,CHN,m,convicted,7
2022,1,czechy,CZE,m,convicted,8
2022,1,dania,DNK,m,convicted,1
2022,1,egipt,EGY,m,convicted,1
2022,1,francja,FRA,m,convicted,1
2022,1,grecja,GRC,m,convicted,2
2022,1,gruzja,GEO,m,convicted,53
2022,1,holandia,NLD,m,convicted,3
2022,1,indie,IND,m,convicted,4
2022,1,izrael,ISR,m,convicted,1
2022,1,kazachstan,KAZ,m,convicted,3
2022,1,kirgistan,KGZ,m,convicted,1
2022,1,kostaryka,CRI,m,convicted,1
2022,1,libia,LBY,m,convicted,1
2022,1,litwa,LTU,m,convicted,16
2022,1,łotwa,LVA,m,convicted,5
2022,1,malta,MLT,m,convicted,1
2022,1,maroko,MAR,m,convicted,2
2022,1,mołdawia,MDA,m,convicted,37
2022,1,nepal,NPL,m,convicted,1
2022,1,niemcy,DEU,m,convicted,19
2022,1,nigeria,NGA,m,convicted,9
2022,1,pakistan,PAK,m,convicted,1
2022,1,palestyna,PSE,m,convicted,1
2022,1,rosja,RUS,m,convicted,58
2022,1,rumunia,ROU,m,convicted,27
2022,1,serbia,SRB,m,convicted,5
2022,1,słowacja,SVK,m,convicted,5
2022,1,sri lanka,LKA,m,convicted,1
2022,1,stany zjednoczone ameryki,USA,m,convicted,3
2022,1,syria,SYR,m,convicted,2
2022,1,tanzania,TZA,m,convicted,1
2022,1,tunezja,TUN,m,convicted,2
2022,1,turcja,TUR,m,convicted,6
2022,1,turkmenistan,TKM,m,convicted,1
2022,1,ukraina,UKR,m,convicted,336
2022,1,uzbekistan,UZB,m,convicted,3
2022,1,wielka brytania,GBR,m,convicted,3
2022,1,wietnam,VNM,m,convicted,24
2022,1,włochy,ITA,m,convicted,3
2022,1,bezpaństwowiec,,m,convicted,9
2022,1,nieustalone,,m,convicted,17
2022,1,białoruś,BLR,m,punished,1
2022,1,gruzja,GEO,m,punished,2
2022,1,ukraina,UKR,m,punished,9
2022,1,nieustalone,,m,punished,1
2022,1,białoruś,BLR,k,temporary,3
2022,1,bułgaria,BGR,k,temporary,1
2022,1,francja,FRA,k,temporary,1
2022,1,gruzja,GEO,k,temporary,1
2022,1,litwa,LTU,k,temporary,1
2022,1,niemcy,DEU,k,temporary,3
2022,1,nigeria,NGA,k,temporary,1
2022,1,rosja,RUS,k,temporary,1
2022,1,rumunia,ROU,k,temporary,1
2022,1,słowacja,SVK,k,temporary,1
2022,1,ukraina,UKR,k,temporary,13
2022,1,zimbabwe,ZWE,k,temporary,2
2022,1,armenia,ARM,k,convicted,1
2022,1,białoruś,BLR,k,convicted,5
2022,1,brazylia,BRA,k,convicted,2
2022,1,bułgaria,BGR,k,convicted,3
2022,1,hiszpania,ESP,k,convicted,2
2022,1,litwa,LTU,k,convicted,1
2022,1,rosja,RUS,k,convicted,2
2022,1,rumunia,ROU,k,convicted,2
2022,1,słowacja,SVK,k,convicted,1
2022,1,ukraina,UKR,k,convicted,14
2022,1,wietnam,VNM,k,convicted,1
2022,1,nieustalone,,k,convicted,1
2022,1,ukraina,UKR,k,punished,1
2022,2,albania,ALB,m,temporary,3
2022,2,algieria,DZA,m,temporary,2
2022,2,armenia,ARM,m,temporary,10
2022,2,australia,AUS,m,temporary,2
2022,2,azerbejdżan,AZE,m,temporary,2
2022,2,bangladesz,BGD,m,temporary,2
2022,2,belgia,BEL,m,temporary,2
2022,2,białoruś,BLR,m,temporary,66
2022,2,bułgaria,BGR,m,temporary,10
2022,2,chiny,CHN,m,temporary,2
2022,2,czechy,CZE,m,temporary,10
2022,2,dania,DNK,m,temporary,1
2022,2,estonia,EST,m,temporary,3
2022,2,filipiny,PHL,m,temporary,1
2022,2,finlandia,FIN,m,temporary,1
2022,2,francja,FRA,m,temporary,1
2022,2,gambia,GMB,m,temporary,1
2022,2,gruzja,GEO,m,temporary,148
2022,2,hiszpania,ESP,m,temporary,1
2022,2,holandia,NLD,m,temporary,4
2022,2,indie,IND,m,temporary,10
2022,2,irak,IRQ,m,temporary,7
2022,2,iran,IRN,m,temporary,3
2022,2,izrael,ISR,m,temporary,2
2022,2,kamerun,CMR,m,temporary,4
2022,2,kanada,CAN,m,temporary,2
2022,2,kazachstan,KAZ,m,temporary,1
2022,2,kirgistan,KGZ,m,temporary,1
2022,2,kolumbia,COL,m,temporary,4
2022,2,litwa,LTU,m,temporary,13
2022,2,łotwa,LVA,m,temporary,5
2022,2,maroko,MAR,m,temporary,2
2022,2,mołdawia,MDA,m,temporary,17
2022,2,mongolia,MNG,m,temporary,1
2022,2,niemcy,DEU,m,temporary,12
2022,2,nigeria,NGA,m,temporary,15
2022,2,norwegia,NOR,m,temporary,1
2022,2,pakistan,PAK,m,temporary,1
2022,2,palestyna,PSE,m,temporary,1
2022,2,panama,PAN,m,temporary,1
2022,2,portugalia,PRT,m,temporary,2
2022,2,rosja,RUS,m,temporary,29
2022,2,rumunia,ROU,m,temporary,20
2022,2,słowacja,SVK,m,temporary,4
2022,2,słowenia,SVN,m,temporary,1
2022,2,somalia,SOM,m,temporary,1
2022,2,sri lanka,LKA,m,temporary,1
2022,2,stany zjednoczone ameryki,USA,m,temporary,4
2022,2,syria,SYR,m,temporary,14
2022,2,szwecja,SWE,m,temporary,2
2022,2,tadżykistan,TJK,m,temporary,5
2022,2,tajwan,TWN,m,temporary,1
2022,2,tunezja,TUN,m,temporary,1
2022,2,turcja,TUR,m,temporary,8
2022,2,turkmenistan,TKM,m,temporary,1
2022,2,ukraina,UKR,m,temporary,360
2022,2,uzbekistan,UZB,m,temporary,6
2022,2,węgry,HUN,m,temporary,1
2022,2,wielka brytania,GBR,m,temporary,1
2022,2,wietnam,VNM,m,temporary,16
2022,2,włochy,ITA,m,temporary,7
2022,2,zimbabwe,ZWE,m,temporary,2
2022,2,bezpaństwowiec,,m,temporary,1
2022,2,nieustalone,,m,temporary,4
2022,2,afganistan,AFG,m,convicted,1
2022,2,armenia,ARM,m,convicted,17
2022,2,austria,AUT,m,convicted,1
2022,2,azerbejdżan,AZE,m,convicted,5
2022,2,bangladesz,BGD,m,convicted,1
2022,2,belgia,BEL,m,convicted,3
2022,2,białoruś,BLR,m,convicted,34
2022,2,bułgaria,BGR,m,convicted,37
2022,2,chiny,CHN,m,convicted,9
2022,2,czechy,CZE,m,convicted,8
2022,2,dania,DNK,m,convicted,1
2022,2,egipt,EGY,m,convicted,1
2022,2,francja,FRA,m,convicted,1
2022,2,grecja,GRC,m,convicted,2
2022,2,gruzja,GEO,m,convicted,56
2022,2,holandia,NLD,m,convicted,4
2022,2,indie,IND,m,convicted,4
2022,2,izrael,ISR,m,convicted,1
2022,2,kazachstan,KAZ,m,convicted,5
2022,2,kirgistan,KGZ,m,convicted,1
2022,2,kostaryka,CRI,m,convicted,1
2022,2,libia,LBY,m,convicted,1
2022,2,litwa,LTU,m,convicted,16
2022,2,łotwa,LVA,m,convicted,6
2022,2,malta,MLT,m,convicted,1
2022,2,maroko,MAR,m,convicted,2
2022,2,mołdawia,MDA,m,convicted,37
2022,2,nepal,NPL,m,convicted,1
2022,2,niemcy,DEU,m,convicted,21
2022,2,nigeria,NGA,m,convicted,9
2022,2,pakistan,PAK,m,convicted,1
2022,2,palestyna,PSE,m,convicted,1
2022,2,rosja,RUS,m,convicted,54
2022,2,rumunia,ROU,m,convicted,24
2022,2,serbia,SRB,m,convicted,5
2022,2,słowacja,SVK,m,convicted,4
2022,2,sri lanka,LKA,m,convicted,1
2022,2,stany zjednoczone ameryki,USA,m,convicted,3
2022,2,syria,SYR,m,convicted,3
2022,2,tadżykistan,TJK,m,convicted,1
2022,2,tanzania,TZA,m,convicted,1
2022,2,tunezja,TUN,m,convicted,2
2022,2,turcja,TUR,m,convicted,5
2022,2,turkmenistan,TKM,m,convicted,1
2022,2,ukraina,UKR,m,convicted,353
2022,2,uzbekistan,UZB,m,convicted,2
2022,2,wielka brytania,GBR,m,convicted,3
2022,2,wietnam,VNM,m,convicted,21
2022,2,włochy,ITA,m,convicted,3
2022,2,bezpaństwowiec,,m,convicted,8
2022,2,nieustalone,,m,convicted,21
2022,2,białoruś,BLR,m,punished,1
2022,2,bułgaria,BGR,m,punished,1
2022,2,gruzja,GEO,m,punished,2
2022,2,litwa,LTU,m,punished,1
2022,2,maroko,MAR,m,punished,1
2022,2,ukraina,UKR,m,punished,14
2022,2,bezpaństwowiec,,m,punished,1
2022,2,białoruś,BLR,k,temporary,3
2022,2,bułgaria,BGR,k,temporary,1
2022,2,francja,FRA,k,temporary,1
2022,2,gruzja,GEO,k,temporary,2
2022,2,litwa,LTU,k,temporary,1
2022,2,niemcy,DEU,k,temporary,2
2022,2,nigeria,NGA,k,temporary,1
2022,2,rosja,RUS,k,temporary,1
2022,2,słowacja,SVK,k,temporary,1
2022,2,tadżykistan,TJK,k,temporary,1
2022,2,ukraina,UKR,k,temporary,12
2022,2,zimbabwe,ZWE,k,temporary,2
2022,2,armenia,ARM,k,convicted,1
2022,2,białoruś,BLR,k,convicted,5
2022,2,brazylia,BRA,k,convicted,2
2022,2,bułgaria,BGR,k,convicted,3
2022,2,hiszpania,ESP,k,convicted,2
2022,2,litwa,LTU,k,convicted,1
2022,2,rosja,RUS,k,convicted,2
2022,2,rumunia,ROU,k,convicted,2
2022,2,słowacja,SVK,k,convicted,1
2022,2,ukraina,UKR,k,convicted,13
2022,2,wietnam,VNM,k,convicted,1
2022,2,ukraina,UKR,k,punished,1
2022,3,albania,ALB,m,temporary,2
2022,3,algieria,DZA,m,temporary,1
2022,3,armenia,ARM,m,temporary,12
2022,3,australia,AUS,m,temporary,1
2022,3,azerbejdżan,AZE,m,temporary,5
2022,3,bangladesz,BGD,m,temporary,2
2022,3,belgia,BEL,m,temporary,3
2022,3,białoruś,BLR,m,temporary,65
2022,3,bułgaria,BGR,m,temporary,11
2022,3,chiny,CHN,m,temporary,2
2022,3,czechy,CZE,m,temporary,11
2022,3,dania,DNK,m,temporary,2
2022,3,egipt,EGY,m,temporary,1
2022,3,estonia,EST,m,temporary,4
2022,3,etiopia,ETH,m,temporary,1
2022,3,filipiny,PHL,m,temporary,1
2022,3,finlandia,FIN,m,temporary,1
2022,3,francja,FRA,m,temporary,1
2022,3,gambia,GMB,m,temporary,1
2022,3,gruzja,GEO,m,temporary,145
2022,3,hiszpania,ESP,m,temporary,2
2022,3,holandia,NLD,m,temporary,5
2022,3,indie,IND,m,temporary,9
2022,3,irak,IRQ,m,temporary,6
2022,3,iran,IRN,m,temporary,3
2022,3,izrael,ISR,m,temporary,3
2022,3,jordania,JOR,m,temporary,2
2022,3,kamerun,CMR,m,temporary,4
2022,3,kanada,CAN,m,temporary,1
2022,3,kazachstan,KAZ,m,temporary,1
2022,3,kirgistan,KGZ,m,temporary,4
2022,3,kolumbia,COL,m,temporary,4
2022,3,kongo,COG,m,temporary,1
2022,3,korea południowa,KOR,m,temporary,1
2022,3,liban,LBN,m,temporary,1
2022,3,litwa,LTU,m,temporary,12
2022,3,łotwa,LVA,m,temporary,3
2022,3,maroko,MAR,m,temporary,6
2022,3,mołdawia,MDA,m,temporary,22
2022,3,mongolia,MNG,m,temporary,1
2022,3,niemcy,DEU,m,temporary,10
2022,3,nigeria,NGA,m,temporary,14
2022,3,norwegia,NOR,m,temporary,1
2022,3,pakistan,PAK,m,temporary,1
2022,3,palestyna,PSE,m,temporary,1
2022,3,panama,PAN,m,temporary,1
2022,3,portugalia,PRT,m,temporary,1
2022,3,rosja,RUS,m,temporary,27
2022,3,rumunia,ROU,m,temporary,21
2022,3,słowacja,SVK,m,temporary,5
2022,3,słowenia,SVN,m,temporary,1
2022,3,stany zjednoczone ameryki,USA,m,temporary,4
2022,3,syria,SYR,m,temporary,6
2022,3,szwecja,SWE,m,temporary,1
2022,3,tadżykistan,TJK,m,temporary,8
2022,3,tajwan,TWN,m,temporary,1
2022,3,turcja,TUR,m,temporary,11
2022,3,turkmenistan,TKM,m,temporary,2
2022,3,ukraina,UKR,m,temporary,347
2022,3,uzbekistan,UZB,m,temporary,9
2022,3,węgry,HUN,m,temporary,1
2022,3,wielka brytania,GBR,m,temporary,1
2022,3,wietnam,VNM,m,temporary,15
2022,3,włochy,ITA,m,temporary,3
2022,3,zimbabwe,ZWE,m,temporary,2
2022,3,bezpaństwowiec,,m,temporary,1
2022,3,nieustalone,,m,temporary,4
2022,3,afganistan,AFG,m,convicted,1
2022,3,armenia,ARM,m,convicted,18
2022,3,austria,AUT,m,convicted,1
2022,3,azerbejdżan,AZE,m,convicted,5
2022,3,bangladesz,BGD,m,convicted,1
2022,3,belgia,BEL,m,convicted,3
2022,3,białoruś,BLR,m,convicted,34
2022,3,bułgaria,BGR,m,convicted,37
2022,3,chiny,CHN,m,convicted,6
2022,3,czechy,CZE,m,convicted,6
2022,3,egipt,EGY,m,convicted,1
2022,3,francja,FRA,m,convicted,1
2022,3,grecja,GRC,m,convicted,2
2022,3,gruzja,GEO,m,convicted,59
2022,3,holandia,NLD,m,convicted,2
2022,3,indie,IND,m,convicted,4
2022,3,izrael,ISR,m,convicted,1
2022,3,jamajka,JAM,m,convicted,1
2022,3,kanada,CAN,m,convicted,1
2022,3,kazachstan,KAZ,m,convicted,5
2022,3,kirgistan,KGZ,m,convicted,1
2022,3,libia,LBY,m,convicted,1
2022,3,litwa,LTU,m,convicted,15
2022,3,łotwa,LVA,m,convicted,7
2022,3,malta,MLT,m,convicted,1
2022,3,maroko,MAR,m,convicted,1
2022,3,mołdawia,MDA,m,convicted,37
2022,3,niemcy,DEU,m,convicted,20
2022,3,nigeria,NGA,m,convicted,8
2022,3,pakistan,PAK,m,convicted,1
2022,3,palestyna,PSE,m,convicted,1
2022,3,portugalia,PRT,m,convicted,1
2022,3,rosja,RUS,m,convicted,55
2022,3,rumunia,ROU,m,convicted,24
2022,3,serbia,SRB,m,convicted,5
2022,3,słowacja,SVK,m,convicted,5
2022,3,słowenia,SVN,m,convicted,1
2022,3,somalia,SOM,m,convicted,1
2022,3,sri lanka,LKA,m,convicted,1
2022,3,stany zjednoczone ameryki,USA,m,convicted,3
2022,3,syria,SYR,m,convicted,3
2022,3,tadżykistan,TJK,m,convicted,1
2022,3,tanzania,TZA,m,convicted,1
2022,3,tunezja,TUN,m,convicted,3
2022,3,turcja,TUR,m,convicted,5
2022,3,turkmenistan,TKM,m,convicted,1
2022,3,ukraina,UKR,m,convicted,340
2022,3,uzbekistan,UZB,m,convicted,3
2022,3,wielka brytania,GBR,m,convicted,4
2022,3,wietnam,VNM,m,convicted,21
2022,3,włochy,ITA,m,convicted,3
2022,3,bezpaństwowiec,,m,convicted,8
2022,3,nieustalone,,m,convicted,21
2022,3,albania,ALB,m,punished,1
2022,3,gruzja,GEO,m,punished,1
2022,3,litwa,LTU,m,punished,1
2022,3,mołdawia,MDA,m,punished,1
2022,3,ukraina,UKR,m,punished,7
2022,3,bezpaństwowiec,,m,punished,1
2022,3,białoruś,BLR,k,temporary,3
2022,3,bułgaria,BGR,k,temporary,1
2022,3,francja,FRA,k,temporary,1
2022,3,gruzja,GEO,k,temporary,1
2022,3,litwa,LTU,k,temporary,1
2022,3,łotwa,LVA,k,temporary,1
2022,3,mołdawia,MDA,k,temporary,1
2022,3,niemcy,DEU,k,temporary,2
2022,3,rosja,RUS,k,temporary,2
2022,3,tadżykistan,TJK,k,temporary,1
2022,3,ukraina,UKR,k,temporary,9
2022,3,zimbabwe,ZWE,k,temporary,2
2022,3,armenia,ARM,k,convicted,1
2022,3,białoruś,BLR,k,convicted,5
2022,3,brazylia,BRA,k,convicted,2
2022,3,bułgaria,BGR,k,convicted,3
2022,3,hiszpania,ESP,k,convicted,2
2022,3,litwa,LTU,k,convicted,1
2022,3,rosja,RUS,k,convicted,1
2022,3,rumunia,ROU,k,convicted,2
2022,3,słowacja,SVK,k,convicted,2
2022,3,ukraina,UKR,k,convicted,13
2022,3,ukraina,UKR,k,punished,1
2022,4,albania,ALB,m,temporary,4
2022,4,algieria,DZA,m,temporary,3
2022,4,armenia,ARM,m,temporary,9
2022,4,australia,AUS,m,temporary,1
2022,4,azerbejdżan,AZE,m,temporary,6
2022,4,bangladesz,BGD,m,temporary,2
2022,4,belgia,BEL,m,temporary,3
2022,4,białoruś,BLR,m,temporary,65
2022,4,bułgaria,BGR,m,temporary,10
2022,4,chiny,CHN,m,temporary,1
2022,4,czechy,CZE,m,temporary,9
2022,4,dania,DNK,m,temporary,2
2022,4,egipt,EGY,m,temporary,2
2022,4,estonia,EST,m,temporary,4
2022,4,etiopia,ETH,m,temporary,1
2022,4,finlandia,FIN,m,temporary,1
2022,4,francja,FRA,m,temporary,1
2022,4,gambia,GMB,m,temporary,1
2022,4,gruzja,GEO,m,temporary,155
2022,4,hiszpania,ESP,m,temporary,2
2022,4,holandia,NLD,m,temporary,4
2022,4,indie,IND,m,temporary,8
2022,4,irak,IRQ,m,temporary,6
2022,4,iran,IRN,m,temporary,3
2022,4,izrael,ISR,m,temporary,3
2022,4,jordania,JOR,m,temporary,2
2022,4,kamerun,CMR,m,temporary,4
2022,4,kanada,CAN,m,temporary,1
2022,4,kazachstan,KAZ,m,temporary,1
2022,4,kirgistan,KGZ,m,temporary,5
2022,4,kolumbia,COL,m,temporary,5
2022,4,kongo,COG,m,temporary,1
2022,4,korea południowa,KOR,m,temporary,1
2022,4,litwa,LTU,m,temporary,14
2022,4,łotwa,LVA,m,temporary,5
2022,4,maroko,MAR,m,temporary,5
2022,4,mołdawia,MDA,m,temporary,18
2022,4,niemcy,DEU,m,temporary,11
2022,4,nigeria,NGA,m,temporary,13
2022,4,norwegia,NOR,m,temporary,2
2022,4,pakistan,PAK,m,temporary,1
2022,4,palestyna,PSE,m,temporary,2
2022,4,panama,PAN,m,temporary,1
2022,4,portugalia,PRT,m,temporary,1
2022,4,rosja,RUS,m,temporary,31
2022,4,rumunia,ROU,m,temporary,22
2022,4,serbia,SRB,m,temporary,1
2022,4,słowacja,SVK,m,temporary,5
2022,4,słowenia,SVN,m,temporary,1
2022,4,stany zjednoczone ameryki,USA,m,temporary,4
2022,4,syria,SYR,m,temporary,4
2022,4,szwecja,SWE,m,temporary,2
2022,4,tadżykistan,TJK,m,temporary,8
2022,4,tajwan,TWN,m,temporary,1
2022,4,turcja,TUR,m,temporary,11
2022,4,turkmenistan,TKM,m,temporary,2
2022,4,ukraina,UKR,m,temporary,340
2022,4,uzbekistan,UZB,m,temporary,9
2022,4,węgry,HUN,m,temporary,1
2022,4,wielka brytania,GBR,m,temporary,2
2022,4,wietnam,VNM,m,temporary,15
2022,4,włochy,ITA,m,temporary,2
2022,4,zimbabwe,ZWE,m,temporary,2
2022,4,bezpaństwowiec,,m,temporary,1
2022,4,nieustalone,,m,temporary,3
2022,4,afganistan,AFG,m,convicted,1
2022,4,algieria,DZA,m,convicted,1
2022,4,armenia,ARM,m,convicted,19
2022,4,austria,AUT,m,convicted,1
2022,4,azerbejdżan,AZE,m,convicted,6
2022,4,bangladesz,BGD,m,convicted,1
2022,4,belgia,BEL,m,convicted,2
2022,4,białoruś,BLR,m,convicted,38
2022,4,bułgaria,BGR,m,convicted,36
2022,4,chiny,CHN,m,convicted,7
2022,4,czechy,CZE,m,convicted,7
2022,4,egipt,EGY,m,convicted,1
2022,4,francja,FRA,m,convicted,1
2022,4,grecja,GRC,m,convicted,2
2022,4,gruzja,GEO,m,convicted,67
2022,4,holandia,NLD,m,convicted,2
2022,4,indie,IND,m,convicted,4
2022,4,izrael,ISR,m,convicted,1
2022,4,jamajka,JAM,m,convicted,1
2022,4,kanada,CAN,m,convicted,1
2022,4,kazachstan,KAZ,m,convicted,5
2022,4,kirgistan,KGZ,m,convicted,1
2022,4,libia,LBY,m,convicted,1
2022,4,litwa,LTU,m,convicted,13
2022,4,łotwa,LVA,m,convicted,5
2022,4,malta,MLT,m,convicted,1
2022,4,maroko,MAR,m,convicted,1
2022,4,mołdawia,MDA,m,convicted,38
2022,4,niemcy,DEU,m,convicted,23
2022,4,nigeria,NGA,m,convicted,8
2022,4,pakistan,PAK,m,convicted,1
2022,4,palestyna,PSE,m,convicted,1
2022,4,portugalia,PRT,m,convicted,1
2022,4,rosja,RUS,m,convicted,55
2022,4,rumunia,ROU,m,convicted,22
2022,4,serbia,SRB,m,convicted,5
2022,4,słowacja,SVK,m,convicted,6
2022,4,somalia,SOM,m,convicted,1
2022,4,stany zjednoczone ameryki,USA,m,convicted,3
2022,4,syria,SYR,m,convicted,4
2022,4,tanzania,TZA,m,convicted,1
2022,4,tunezja,TUN,m,convicted,4
2022,4,turcja,TUR,m,convicted,4
2022,4,turkmenistan,TKM,m,convicted,1
2022,4,ukraina,UKR,m,convicted,339
2022,4,uzbekistan,UZB,m,convicted,3
2022,4,wielka brytania,GBR,m,convicted,4
2022,4,wietnam,VNM,m,convicted,20
2022,4,włochy,ITA,m,convicted,4
2022,4,zjednoczone emiraty arabskie,ARE,m,convicted,1
2022,4,bezpaństwowiec,,m,convicted,8
2022,4,nieustalone,,m,convicted,22
2022,4,litwa,LTU,m,punished,1
2022,4,ukraina,UKR,m,punished,6
2022,4,bezpaństwowiec,,m,punished,1
2022,4,białoruś,BLR,k,temporary,3
2022,4,bułgaria,BGR,k,temporary,1
2022,4,francja,FRA,k,temporary,1
2022,4,gruzja,GEO,k,temporary,1
2022,4,litwa,LTU,k,temporary,1
2022,4,mołdawia,MDA,k,temporary,1
2022,4,niemcy,DEU,k,temporary,2
2022,4,rosja,RUS,k,temporary,1
2022,4,tadżykistan,TJK,k,temporary,1
2022,4,ukraina,UKR,k,temporary,15
2022,4,zimbabwe,ZWE,k,temporary,2
2022,4,armenia,ARM,k,convicted,1
2022,4,białoruś,BLR,k,convicted,5
2022,4,brazylia,BRA,k,convicted,2
2022,4,bułgaria,BGR,k,convicted,3
2022,4,hiszpania,ESP,k,convicted,2
2022,4,litwa,LTU,k,convicted,2
2022,4,rosja,RUS,k,convicted,1
2022,4,rumunia,ROU,k,convicted,2
2022,4,słowacja,SVK,k,convicted,2
2022,4,ukraina,UKR,k,convicted,15
2022,4,ukraina,UKR,k,punished,1
2022,5,albania,ALB,m,temporary,4
2022,5,algieria,DZA,m,temporary,3
2022,5,armenia,ARM,m,temporary,11
2022,5,australia,AUS,m,temporary,1
2022,5,azerbejdżan,AZE,m,temporary,4
2022,5,bangladesz,BGD,m,temporary,2
2022,5,belgia,BEL,m,temporary,3
2022,5,białoruś,BLR,m,temporary,66
2022,5,bułgaria,BGR,m,temporary,8
2022,5,chiny,CHN,m,temporary,1
2022,5,czechy,CZE,m,temporary,10
2022,5,dania,DNK,m,temporary,2
2022,5,egipt,EGY,m,temporary,3
2022,5,estonia,EST,m,temporary,6
2022,5,etiopia,ETH,m,temporary,2
2022,5,gruzja,GEO,m,temporary,165
2022,5,hiszpania,ESP,m,temporary,1
2022,5,holandia,NLD,m,temporary,4
2022,5,indie,IND,m,temporary,7
2022,5,irak,IRQ,m,temporary,3
2022,5,iran,IRN,m,temporary,3
2022,5,izrael,ISR,m,temporary,1
2022,5,jordania,JOR,m,temporary,1
2022,5,kamerun,CMR,m,temporary,3
2022,5,kazachstan,KAZ,m,temporary,1
2022,5,kirgistan,KGZ,m,temporary,5
2022,5,kolumbia,COL,m,temporary,5
2022,5,kongo,COG,m,temporary,1
2022,5,korea południowa,KOR,m,temporary,1
2022,5,litwa,LTU,m,temporary,14
2022,5,łotwa,LVA,m,temporary,8
2022,5,maroko,MAR,m,temporary,4
2022,5,mołdawia,MDA,m,temporary,16
2022,5,niemcy,DEU,m,temporary,9
2022,5,nigeria,NGA,m,temporary,13
2022,5,norwegia,NOR,m,temporary,2
2022,5,pakistan,PAK,m,temporary,1
2022,5,palestyna,PSE,m,temporary,2
2022,5,rosja,RUS,m,temporary,33
2022,5,rumunia,ROU,m,temporary,24
2022,5,serbia,SRB,m,temporary,1
2022,5,słowacja,SVK,m,temporary,5
2022,5,słowenia,SVN,m,temporary,1
2022,5,stany zjednoczone ameryki,USA,m,temporary,2
2022,5,syria,SYR,m,temporary,4
2022,5,szwecja,SWE,m,temporary,2
2022,5,tadżykistan,TJK,m,temporary,7
2022,5,tajwan,TWN,m,temporary,1
2022,5,turcja,TUR,m,temporary,12
2022,5,turkmenistan,TKM,m,temporary,3
2022,5,ukraina,UKR,m,temporary,331
2022,5,uzbekistan,UZB,m,temporary,9
2022,5,węgry,HUN,m,temporary,3
2022,5,wielka brytania,GBR,m,temporary,1
2022,5,wietnam,VNM,m,temporary,15
2022,5,włochy,ITA,m,temporary,2
2022,5,zimbabwe,ZWE,m,temporary,2
2022,5,bezpaństwowiec,,m,temporary,1
2022,5,nieustalone,,m,temporary,4
2022,5,afganistan,AFG,m,convicted,1
2022,5,algieria,DZA,m,convicted,1
2022,5,armenia,ARM,m,convicted,22
2022,5,austria,AUT,m,convicted,1
2022,5,azerbejdżan,AZE,m,convicted,7
2022,5,bangladesz,BGD,m,convicted,1
2022,5,belgia,BEL,m,convicted,2
2022,5,białoruś,BLR,m,convicted,46
2022,5,bułgaria,BGR,m,convicted,38
2022,5,chiny,CHN,m,convicted,7
2022,5,czechy,CZE,m,convicted,6
2022,5,egipt,EGY,m,convicted,1
2022,5,francja,FRA,m,convicted,1
2022,5,grecja,GRC,m,convicted,2
2022,5,gruzja,GEO,m,convicted,74
2022,5,hiszpania,ESP,m,convicted,1
2022,5,holandia,NLD,m,convicted,2
2022,5,indie,IND,m,convicted,6
2022,5,izrael,ISR,m,convicted,1
2022,5,jamajka,JAM,m,convicted,1
2022,5,kamerun,CMR,m,convicted,1
2022,5,kanada,CAN,m,convicted,1
2022,5,kazachstan,KAZ,m,convicted,4
2022,5,kirgistan,KGZ,m,convicted,1
2022,5,libia,LBY,m,convicted,1
